,Return,Len
0,17.751825069775204,22.398907103825138
1,25.120029352363936,25.506172839506174
2,49.38006145970963,36.30088495575221
3,88.02523581333816,54.64
4,116.78345533458565,63.6
5,112.67143785584895,60.4264705882353
6,111.07730441580807,59.405797101449274
7,104.21036869010695,56.16216216216216
8,129.44053122733655,66.41935483870968
9,150.93411899553186,74.55357142857143
10,156.52124704368757,76.31481481481481
11,165.78936566719238,79.57692307692308
12,183.89159623571277,86.0
13,174.1357907656905,82.94
14,206.02827573072733,91.08695652173913
15,213.30351751839646,94.63636363636364
16,229.18123423425564,98.71428571428571
17,231.65666241365034,99.64285714285714
18,241.84033238708088,103.125
19,241.96337921813875,103.15
20,244.47286258534496,103.125
21,268.25297858731176,111.8108108108108
22,278.83022587802253,113.86111111111111
23,263.89378568858376,109.39473684210526
24,236.46392656972841,99.97560975609755
25,261.26649662027376,107.87179487179488
26,257.71253822970635,106.8974358974359
27,276.20898106434265,114.80555555555556
28,286.93999662199394,115.41666666666667
29,284.7302019472752,113.94444444444444
30,282.10546548240023,113.13513513513513
31,271.7024511240043,110.84210526315789
32,288.4054166534927,116.33333333333333
33,275.42058204295694,110.70270270270271
34,251.49635907576967,102.775
35,276.8985422649759,111.72972972972973
36,274.2062939192799,111.43243243243244
37,287.68204419439456,117.13888888888889
38,290.1807953097883,116.0
39,283.79603965635386,113.67567567567568
40,256.92225559177797,105.51282051282051
41,275.77485526717015,110.97297297297297
42,287.0265040001323,114.77777777777777
43,301.06675067732715,118.8
44,298.7212632809693,118.08571428571429
45,297.6172314129243,118.71428571428571
46,293.33023844359985,114.88888888888889
47,292.35070184982027,115.75
48,300.26165310204937,121.11764705882354
49,302.0981179404756,121.23529411764706
50,301.5419645772063,119.82857142857142
51,305.37289218088995,121.52941176470588
52,299.34309604013845,119.65714285714286
53,302.1089672395557,120.77142857142857
54,280.4127108432524,113.97222222222223
55,308.62901101480145,123.23529411764706
56,291.4050067102188,117.77142857142857
57,315.4936991395749,123.6470588235294
58,320.3606058646792,127.54545454545455
59,317.5233239623711,127.12121212121212
60,319.9481871073679,128.28125
61,321.18416856945385,125.96969696969697
62,330.9122351963818,130.65625
63,338.56047309405704,132.41935483870967
64,330.8616144093468,132.1875
65,322.9836771537056,127.63636363636364
66,349.16336469047627,136.7741935483871
67,342.318439544681,133.38709677419354
68,380.67601650167256,144.20689655172413
69,388.42165149188986,145.51724137931035
70,379.4693218513649,142.20689655172413
71,386.1834446023517,144.75862068965517
72,434.69366138829776,158.92307692307693
73,435.03320330968484,159.80769230769232
74,456.9362853989109,164.73076923076923
75,487.1366303353913,172.91666666666666
76,517.3079097277985,180.17391304347825
77,502.39939828998814,178.91666666666666
78,489.05688519603535,173.0
79,522.8816165204622,182.7391304347826
80,506.341684851441,176.125
81,478.93604489906176,168.4
82,483.79754851889135,171.4
83,506.5792120003022,176.54166666666666
84,537.6036755328876,185.34782608695653
85,509.71649176985176,178.3913043478261
86,520.9788609221124,180.69565217391303
87,558.2388960981509,188.34782608695653
88,554.3688901081352,189.04545454545453
89,520.2882725414358,180.91304347826087
90,548.4424198089287,186.5
91,513.1403679360166,177.45833333333334
92,495.02303589573427,172.20833333333334
93,522.2650101067779,180.1304347826087
94,535.4338016655787,182.17391304347825
95,569.5552430966846,189.63636363636363
96,576.5141475753586,193.13636363636363
97,570.9711523378433,192.63636363636363
98,540.8978284095997,183.7391304347826
99,631.85384859921,206.85
100,531.3591377010662,181.65217391304347
101,591.1658662173478,197.8095238095238
102,530.4324166218706,180.95652173913044
103,555.2377956526132,186.95652173913044
104,616.4193210271375,203.42857142857142
105,634.1001655039195,208.8
106,608.9323294829229,203.42857142857142
107,674.7428239777449,220.42105263157896
108,587.457350130622,196.9047619047619
109,576.0027174759241,192.8181818181818
110,610.8544579572115,203.23809523809524
111,616.9573816145121,203.0952380952381
112,633.1110703162743,208.85
113,605.9180696135094,202.0952380952381
114,637.5933694780151,210.25
115,584.914396396127,198.0
116,600.2833101447652,200.66666666666666
117,588.6316550073922,197.33333333333334
118,644.1112464334599,212.45
119,614.5469752337236,205.05
120,642.4067351854156,211.05
121,572.4279220659434,193.0
122,645.8424078086578,213.1
123,648.9928049895599,214.2
124,654.6623708702468,214.25
125,644.7820466180426,214.25
126,607.1684159617535,202.42857142857142
127,631.3582124231286,209.4
128,656.6886432292223,214.85
129,623.3797515169344,207.4
130,655.8668382325577,214.1
131,633.3679587122792,208.45
132,653.4886431820204,212.65
133,636.8810423924872,209.6
134,674.9765050689073,221.26315789473685
135,664.6268401642099,219.42105263157896
136,659.1752858194059,216.42105263157896
137,696.2045062970061,226.89473684210526
138,683.5195941941315,224.73684210526315
139,627.5762829124703,209.25
140,624.337136661804,207.3
141,668.0733931483242,218.78947368421052
142,687.7439538110933,225.57894736842104
143,661.1377289252156,219.42105263157896
144,712.5880330423064,233.94444444444446
145,703.720786237369,229.94444444444446
146,680.417704792691,223.3684210526316
147,683.5925416411591,225.57894736842104
148,693.6529681160381,227.47368421052633
149,694.5939888803158,227.0
150,693.1089676186363,225.57894736842104
151,729.6844764047744,237.0
152,690.9930496200318,229.5
153,695.4019258407855,226.78947368421052
154,723.4628626327518,235.66666666666666
155,688.3684709835837,225.10526315789474
156,718.7520555622843,235.0
157,689.4476748747923,225.57894736842104
158,704.929282577606,232.22222222222223
159,689.044504468621,225.47368421052633
160,746.4844378065593,243.11764705882354
161,727.1091693675313,237.77777777777777
162,757.6247807620307,246.1764705882353
163,721.6301845568595,237.44444444444446
164,724.4914170944427,235.94444444444446
165,732.7738046876244,240.33333333333334
166,729.5807517242722,239.22222222222223
167,683.1041003623258,225.89473684210526
168,772.8002577374455,251.52941176470588
169,780.2902448844977,254.05882352941177
170,767.6467362399216,250.05882352941177
171,748.0629585139261,240.72222222222223
172,737.5001516365986,241.05555555555554
173,749.7785280899503,243.7058823529412
174,756.740902258931,247.11764705882354
175,766.2406051580278,248.76470588235293
176,763.6785949630341,248.64705882352942
177,753.2279869083861,245.8235294117647
178,787.2341605287609,254.94117647058823
179,761.2937424222912,248.64705882352942
180,765.8110680423198,250.47058823529412
181,723.5832500292271,237.83333333333334
182,785.0471397827389,255.0
183,780.0689839103702,255.35294117647058
184,781.4565152869803,254.52941176470588
185,793.3839296159412,256.8125
186,799.3570907161359,258.8125
187,747.8414606663694,239.83333333333334
188,774.2580557921522,252.94117647058823
189,802.1564328853733,258.9375
190,821.5759331024572,268.625
191,792.3535841904952,259.1875
192,788.9358469717483,258.75
193,790.3397112145265,258.0
194,794.2211977095055,258.25
195,818.684861390871,262.6875
196,827.1608974872931,270.0625
197,803.134483302996,259.5
198,837.2182557547014,269.6875
199,819.3501241150719,263.6875
200,803.7560025241036,259.5625
201,829.0154185605659,269.9375
202,818.3303977366274,268.5625
203,822.2399109380318,263.875
204,831.2441809227746,266.5625
205,795.6977335558267,259.0
206,822.4229117786289,266.375
207,792.2721939283947,261.0625
208,847.6205099415498,275.53333333333336
209,831.6291296351136,270.25
210,842.0906499121863,274.46666666666664
211,817.4538256796552,264.625
212,851.6376926371249,274.5
213,819.3860162841654,266.625
214,839.8315869951755,273.93333333333334
215,817.9515957096211,262.0625
216,802.9137431742356,263.0
217,857.4164691408733,276.6
218,855.4254525737579,278.8666666666667
219,791.9334009690076,261.1875
220,830.503360229213,271.3125
221,869.7355015701343,278.93333333333334
222,815.2985476587728,267.4375
223,841.2585269350591,277.6
224,858.0962595698056,279.0
225,856.7980312029415,276.3333333333333
226,897.0168547096725,290.93333333333334
227,863.1908597267443,281.6666666666667
228,884.3064307487602,290.4
229,901.3786454653718,295.7142857142857
230,878.3158597590544,287.2
231,831.5567891445914,273.53333333333336
232,884.3733513480798,286.3333333333333
233,786.0574790353478,261.25
234,839.1281587937646,275.6
235,897.107434009605,294.2857142857143
236,881.3630658528022,292.64285714285717
237,843.8358434591773,280.1333333333333
238,828.1080894167574,272.6875
239,913.9712290653536,299.35714285714283
240,843.0360209515721,279.26666666666665
241,824.2423582614133,276.3333333333333
242,885.7885996736073,288.6
243,851.9713040881371,283.73333333333335
244,920.9777350737905,299.57142857142856
245,780.05841681567,262.5625
246,900.2249084836661,296.85714285714283
247,894.2975433206287,292.7142857142857
248,902.4830686578716,297.07142857142856
249,887.3294002841177,294.7142857142857
250,926.3687894784717,308.14285714285717
251,990.686003465597,325.0769230769231
252,935.6284406832799,310.57142857142856
253,920.9459261522163,302.14285714285717
254,887.4554914505751,295.64285714285717
255,880.5073080063484,297.2857142857143
256,926.3130687595328,303.57142857142856
257,961.2999619044153,315.6923076923077
258,951.8238170391854,309.57142857142856
259,897.1506870472815,292.92857142857144
260,889.0088886567568,295.2142857142857
261,859.205682576552,284.8666666666667
262,911.8221739195413,306.07142857142856
263,960.9476237675409,312.7857142857143
264,892.8760309622292,298.64285714285717
265,976.6523256856789,323.42857142857144
266,896.1267364092379,294.46666666666664
267,957.7615074923613,317.61538461538464
268,985.7220658660783,324.0
269,936.850026147622,317.3076923076923
270,983.5561882524145,323.38461538461536
271,957.6264656743751,318.0769230769231
272,1018.1401603597303,333.53846153846155
273,1027.1149657930046,341.61538461538464
274,977.8315651233254,320.6923076923077
275,1001.6554460329633,329.84615384615387
276,1036.112809842023,344.9166666666667
277,1041.9191039579475,344.0833333333333
278,1005.5906982773741,333.15384615384613
279,1112.311844256262,358.4166666666667
280,986.4667529978968,323.2307692307692
281,1060.3728498369228,349.75
282,1045.3227780983414,346.1666666666667
283,1083.7592829040448,353.0
284,1127.735793293561,369.0
285,1082.0716711489936,352.3333333333333
286,1067.0285366154906,348.3333333333333
287,1147.8784499580236,376.8181818181818
288,1181.35245380727,377.72727272727275
289,1129.8300463571052,365.6666666666667
290,1020.4170695235232,336.38461538461536
291,1214.3648418795888,396.27272727272725
292,1155.7019345192625,377.72727272727275
293,1350.2023082696887,440.9
294,1202.2973465874484,392.54545454545456
295,1162.1949441762713,381.0833333333333
296,1159.434144279226,379.6363636363636
297,1257.5665748503668,409.72727272727275
298,1335.481684834334,441.0
299,1291.374684185529,429.6
300,1412.3563779897954,467.3333333333333
301,1293.0922750123973,430.6
302,1160.4445157193197,383.90909090909093
303,1190.242080328559,385.3636363636364
304,1330.158584599902,437.6
305,1489.730235990474,487.3333333333333
306,1197.766444910579,393.6363636363636
307,1351.0179318572673,444.8
308,1504.095035213746,499.6666666666667
309,1299.9146581446932,427.9
310,1420.2675631585394,459.6666666666667
311,1604.0139945543021,536.75
312,1648.9794877690106,547.5
313,1376.3561972958905,461.55555555555554
314,1715.9390754977753,569.625
315,1690.7956627462981,558.625
316,1400.5703498935777,463.2
317,1465.0944258996144,496.8888888888889
318,1468.2935808659956,497.3333333333333
319,1864.2339141333073,614.625
320,1701.2964256245878,570.5
321,1844.9884161616853,629.7142857142857
322,1748.0054518431327,593.0
323,2132.396023275073,717.8333333333334
324,1660.840195038094,574.5
325,2249.946470279598,756.6666666666666
326,2013.4233962584574,690.1666666666666
327,1880.4827406100844,636.8571428571429
328,2033.1646572225725,694.5714285714286
329,1896.8594261411868,648.2857142857143
330,1993.3967653092805,693.3333333333334
331,2145.8848707857333,724.1666666666666
332,1829.68536594103,626.875
333,1767.6075395564965,623.5714285714286
334,1688.156124632839,565.375
335,2221.6316687063468,761.6666666666666
336,1421.7474399031044,482.55555555555554
337,1702.0798449466427,585.5714285714286
338,2568.043829768866,867.8
339,1172.5847445306624,402.1818181818182
340,2653.7696152782887,913.2
341,2574.2599257730203,861.6
342,1736.878648417419,609.0
343,2018.536079672183,683.0
344,1781.0658021319862,613.1428571428571
345,1664.543406997288,568.625
346,2112.8421346113832,723.1666666666666
347,2331.588203745553,810.8333333333334
348,1819.8422650066404,646.1428571428571
349,2070.509832754258,730.6666666666666
350,1754.8614208439662,620.8571428571429
351,2639.7709347517984,937.2
352,2201.294836008217,782.3333333333334
353,2270.9646371661847,791.5
354,2714.2085623002336,1000.0
355,2192.6924239280647,784.3333333333334
356,2427.595302752984,869.2
357,2369.4606361681936,881.2
358,2359.165385598512,856.6
359,2310.9765527393824,828.6
360,2359.118420877257,872.6
361,2020.2067854558165,716.8571428571429
362,2365.297886776248,859.2
363,2382.7101692908936,875.6
364,2032.607647562879,743.8333333333334
