,Return,Len
0,37717.97592979869,1000.0
1,42532.39915838663,1000.0
2,42973.92506116128,1000.0
3,42450.10671300853,1000.0
4,44926.78909532398,1000.0
5,47512.40670369404,1000.0
6,43484.89166780484,1000.0
7,49549.21732390185,1000.0
8,47225.30754780187,1000.0
9,49875.73436054659,1000.0
10,55228.80729164793,1000.0
11,51089.33972956225,1000.0
12,53741.04363416168,1000.0
13,52313.69448553638,1000.0
14,56563.848334345224,1000.0
15,61021.910465799,1000.0
16,59574.87659737613,1000.0
17,54051.23331565008,1000.0
18,55846.26911907643,1000.0
19,60231.65693867168,1000.0
20,64761.763849709845,1000.0
21,53719.77534965868,1000.0
22,60359.51723980154,1000.0
23,64404.64607765832,1000.0
24,60417.37607192673,1000.0
25,66071.8787200255,1000.0
26,62766.63025001532,1000.0
27,66413.14794287205,1000.0
28,57720.84620497081,1000.0
29,63534.60176964635,1000.0
30,60318.154766547355,1000.0
31,63487.08392884959,1000.0
32,69382.19595903592,1000.0
33,66230.71985456518,1000.0
34,65279.024061185795,1000.0
35,62807.61035720432,1000.0
36,70107.13224367642,1000.0
37,60991.113530249175,1000.0
38,73708.63858936277,1000.0
39,75015.97099454197,1000.0
40,66323.94335863118,1000.0
41,66782.02190088657,1000.0
42,68156.10597107558,1000.0
43,79904.69496053306,1000.0
44,67651.02131493544,1000.0
45,67121.74141189436,1000.0
46,63509.32794073026,1000.0
47,68816.61699588399,1000.0
48,74440.92606405576,1000.0
49,68139.1475457536,1000.0
50,61804.04068160908,1000.0
51,70189.19330758005,1000.0
52,63053.152006951204,1000.0
53,75913.29982596448,1000.0
54,66269.91926391312,1000.0
55,67956.8193372311,1000.0
56,63751.69583252034,1000.0
57,80379.23222651101,1000.0
58,64990.561273385305,1000.0
59,66674.46899525271,1000.0
60,73555.91639050205,1000.0
61,62447.43162038883,1000.0
62,73429.25566800563,1000.0
63,69191.54127564922,1000.0
64,67688.57662213183,1000.0
65,63796.10092599135,1000.0
66,75644.1760956357,1000.0
67,70882.8414911341,1000.0
68,76276.29441636491,1000.0
69,64957.43926367119,1000.0
70,70212.33309037655,1000.0
71,71836.65675690828,1000.0
72,71745.5521386505,1000.0
73,79258.77783415472,1000.0
74,83206.38922211374,1000.0
75,80333.97603675826,1000.0
76,68920.8651837087,1000.0
77,64820.224525606594,1000.0
78,70882.34113980267,1000.0
79,75045.60506309729,1000.0
80,69621.00262658208,1000.0
81,69587.76140939508,1000.0
82,77965.61262220648,1000.0
83,80162.67173169948,1000.0
84,79113.03145617717,1000.0
85,81902.41875145242,1000.0
86,74703.43960892237,1000.0
87,76061.26618869773,1000.0
88,73981.71704872706,1000.0
89,78836.22374993221,1000.0
90,76573.92562184988,1000.0
91,69699.94703890113,1000.0
92,75202.94246452507,1000.0
93,72988.05687538531,1000.0
94,76382.75281530953,1000.0
95,66757.91594432294,1000.0
96,85848.5317306445,1000.0
97,70607.40851793098,1000.0
98,79357.36404096289,1000.0
99,67716.07972017411,1000.0
100,77380.80211009282,1000.0
101,75062.51112123058,1000.0
102,80127.44117579161,1000.0
103,65936.05519446688,1000.0
104,68714.05853216739,1000.0
105,85416.28192606964,1000.0
106,80705.07369315033,1000.0
107,86550.04455525496,1000.0
108,82319.45042875232,1000.0
109,82485.14589278326,1000.0
110,79081.64553773165,1000.0
111,85301.6343408048,1000.0
112,85224.83350096442,1000.0
113,81158.95831030056,1000.0
114,68278.2117902443,1000.0
115,80976.90198725103,1000.0
116,74249.13659124947,1000.0
117,81018.05005345723,1000.0
118,91910.30349526349,1000.0
119,86537.7410522064,1000.0
120,82622.33034820993,1000.0
121,84239.44914224655,1000.0
122,80967.34899856607,1000.0
123,84578.8108984997,1000.0
124,79613.35940572723,1000.0
125,77076.41327293284,1000.0
126,85625.61091753333,1000.0
127,78503.76194006126,1000.0
128,76510.68620553587,1000.0
129,70564.10341628804,1000.0
130,81705.37437005148,1000.0
131,85560.98337092216,1000.0
132,80136.54177167374,1000.0
133,82305.57787578987,1000.0
134,83885.46838169175,1000.0
135,72429.43088895649,1000.0
136,79790.97066834103,1000.0
137,93247.7267967581,1000.0
138,78218.08113951978,1000.0
139,74558.48172825902,1000.0
140,77833.78195477361,1000.0
141,83716.76981209184,1000.0
142,70494.06938433467,1000.0
143,86097.66967749698,1000.0
144,72474.04201402211,1000.0
145,100426.74724282745,1000.0
146,79936.63459984123,1000.0
147,77360.77807358149,1000.0
148,87152.25360821848,1000.0
149,89363.81043265518,1000.0
150,75281.21225958421,1000.0
151,79213.15930026348,1000.0
152,74261.5526095618,1000.0
153,94754.5513501869,1000.0
154,70153.16282201819,1000.0
155,82912.79366896003,1000.0
156,86312.3275447519,1000.0
157,90635.30962876123,1000.0
158,87864.07044945346,1000.0
159,86862.48332076069,1000.0
160,79059.80088054555,1000.0
161,73720.20522184028,1000.0
162,93281.33302953473,1000.0
163,82608.77994079787,1000.0
164,71781.38458372999,1000.0
165,74873.64916054528,1000.0
166,95568.5473161607,1000.0
167,76007.23106001897,1000.0
168,68424.93570250695,1000.0
169,73941.72007534152,1000.0
170,76598.42994201994,1000.0
171,93719.76777403976,1000.0
172,82961.74933541074,1000.0
173,80316.44060208628,1000.0
174,87041.18020408668,1000.0
175,95139.18699161186,1000.0
176,81821.0550022905,1000.0
177,77313.95351250947,1000.0
178,88224.42513421089,1000.0
179,70247.80124329144,1000.0
