,global_len,global_return
157,15,8.45194521793376
158,32,12.203582435990363
159,15,12.074371569318478
160,11,8.24774970029452
161,41,55.32814510811717
162,22,17.28600797307277
163,20,20.527949550837594
164,12,6.949072726261185
165,31,16.442286163831106
166,22,24.650191328751
167,36,17.983928122672985
168,15,9.274177971313001
169,33,13.706018521057606
170,15,10.610675781856651
171,12,8.717780839164949
172,12,6.968620005109624
173,14,10.873399203734339
174,24,14.611785978567555
175,30,16.522148085815868
176,12,11.108526153891283
177,26,17.967844909546503
178,17,9.241483525193944
179,17,17.656415735681584
180,15,9.945173418585142
181,20,14.659253173847167
182,20,18.767827603362235
183,20,11.325520447042347
184,14,8.497885224733603
185,11,7.877999255993104
186,14,6.900367931603963
187,19,9.798002114498145
188,23,20.17765072627087
189,33,40.12887013718759
190,23,9.483071212976492
191,18,17.637891539281675
192,15,11.094224000817524
193,20,11.296756943247805
194,16,12.1116025731692
195,25,23.013423192249963
196,29,29.223598969981776
197,59,34.711841918183346
198,19,13.946448247532159
199,12,10.02324099369475
200,12,8.986943425506139
201,25,21.815014168726453
202,9,7.352705405314075
203,47,73.18986696540561
204,14,10.125190104630436
205,38,29.057059762689732
206,86,149.79705601485676
207,19,14.095016174798078
208,15,13.536365724626084
209,31,22.439997027456926
210,18,12.661252806193348
211,46,29.102406667969177
212,25,23.725636196328633
213,29,11.9265053899051
214,11,8.772073821599747
215,15,8.059771323453779
216,22,16.19566419644165
217,18,17.54379385047532
218,30,18.107006025231673
219,13,9.07461662267377
220,12,9.263575638984216
221,9,5.869924975380438
222,29,20.150819338983275
223,14,9.65285713724969
224,13,4.985423512162417
225,45,21.496654162641633
226,16,10.87842023393111
227,22,23.844902002678154
228,17,9.962228352296465
229,10,6.308309765799733
230,18,17.903308490100287
231,24,22.32216390080217
232,15,10.711801152714175
233,18,18.230325563923547
234,20,11.572164670371505
235,28,34.00013953339548
236,15,2.9998780324525502
237,18,13.75091228842023
238,16,11.307106952650129
239,15,11.457671675815595
240,15,7.0635910789837695
241,23,21.52523171060611
242,18,15.468520033670325
243,18,17.75953389015079
244,35,43.685060912252524
245,26,10.228264296318367
246,25,20.087372536377085
247,17,11.151346924453724
248,23,25.441965405655537
249,12,8.077153936543176
250,14,9.351539988832286
251,30,28.998032664009127
252,30,13.435480016687833
253,15,10.575521771844071
254,11,8.436469380039277
255,9,6.962821456879191
256,13,10.833277327412082
257,15,12.265183312651159
258,11,8.56099580919387
259,21,13.962535067267314
260,11,6.732493852606858
261,27,25.51652134759994
262,15,11.324912469519633
263,22,10.21218185464205
264,14,10.435521512879468
265,11,7.681863218722918
266,15,9.697721100229677
267,19,11.976005137801868
268,14,9.386455829585026
269,46,27.26036639625184
270,15,10.796746592213244
271,16,6.606150536190208
272,17,13.440802825781192
273,32,22.54838814622254
274,18,8.951847828774246
275,24,7.683217688461586
276,22,22.573891200618384
277,11,8.420515807509213
278,20,17.84110667245353
279,7,4.427099746800275
280,17,13.989097390767656
281,13,8.844997064223064
282,28,20.40230072635559
283,12,10.480836052085984
284,9,6.142082558690434
285,24,15.836733050071874
286,16,8.773474920863398
287,10,7.355637330135721
288,20,13.227250236679366
289,14,12.63265151644763
290,21,10.428946231862334
291,15,9.559575598921192
292,13,7.536742789381728
293,11,6.391046415549025
294,19,18.05085645141397
295,13,9.867516696801388
296,19,16.89858549648266
297,10,8.540171924248334
298,76,93.93114004188642
299,19,15.237936667890613
300,10,7.627352181072941
301,22,11.111554831683865
302,21,17.76495479625525
303,27,28.313769094379033
304,44,65.33501225093529
305,16,5.807660198622245
306,18,8.614020580094694
307,27,28.249109525823656
308,14,13.000520197776034
309,36,37.930613371721826
310,32,34.80460402720114
311,29,11.31243223453322
312,68,91.9876724523978
313,60,63.78951853542408
314,25,9.093404646329097
315,30,22.278501445052616
316,44,45.71127363050615
317,12,9.00505431905211
318,20,13.853955221826658
319,24,22.2657300644536
320,18,19.035278426403377
321,15,8.15435102010961
322,23,18.163246721576854
323,31,22.9603653956133
324,20,12.793549862494316
325,11,8.189323064283045
326,10,7.1478586447845105
327,20,12.248322305685571
328,23,15.117547293373512
329,20,19.919490813054033
330,28,37.90912297169553
331,26,15.987619825188435
332,18,11.499710674197814
333,20,11.911877296482988
334,20,17.57834057670155
335,11,5.7204230549740025
336,28,32.82461098866367
337,15,9.775686423769317
338,26,16.291866380967765
339,20,10.67318671640721
340,18,13.616865095201035
341,22,18.79276527036127
342,28,36.334082067937
343,26,13.728948086247529
344,39,24.65317405775067
345,16,12.686935326249662
346,23,26.124718740290767
347,20,13.392669960667366
348,31,29.569847023073017
349,12,9.696228846268866
350,13,8.456445183088709
351,35,17.259274596895082
352,40,19.43932012992062
353,12,9.831742856905564
354,21,12.888056694319234
355,64,51.53892098815735
356,20,18.659491201018653
357,19,19.10736692510125
358,20,13.812602530073463
359,45,59.688048197347484
360,17,12.48084425801413
361,22,20.3723508318564
362,30,28.58242418010385
363,20,17.12442371109439
364,19,18.297487916834815
365,26,31.498322311230243
366,21,23.620149602040694
367,11,8.04801614898407
368,22,20.935152841574602
369,17,13.157443111180612
370,17,13.776468440664427
371,35,17.782973094986886
372,58,105.17147619163927
373,27,18.025802971564325
374,20,12.620450723765412
375,12,7.851510740087789
376,13,7.418056144532303
377,32,32.982806197476464
378,43,37.08611332352343
379,15,13.787022162595367
380,21,16.742309502696664
381,26,11.513802110493089
382,15,9.100772843188176
383,17,14.249898704404538
384,49,69.64151116619942
385,44,38.47269873654373
386,27,31.102201032643634
387,13,8.497758559779214
388,21,20.7931245425481
389,64,86.50168697393174
390,33,11.403404455104099
391,17,11.793237486861026
392,8,6.050880763027692
393,33,27.702314295144134
394,21,18.658234709790552
395,46,71.12024646387431
396,34,28.056595506102717
397,11,7.945983075339914
398,16,12.396256144683784
399,10,8.607995238204944
400,24,25.331624860558936
401,31,24.403041955869128
402,20,11.249793610556914
403,13,11.271484508726711
404,17,11.78708854478625
405,47,59.09856153281936
406,33,15.544394864654354
407,15,9.698537969334529
408,23,19.077268041077886
409,15,9.484560590589913
410,20,19.826777058595063
411,19,13.573905358926348
412,19,14.898617441020528
413,18,16.614259621074734
414,11,7.8948304847713455
415,21,23.152388026802754
416,21,19.255825352557196
417,45,57.54941120063731
418,27,30.142993815939455
419,14,11.647531561918324
420,19,12.45792282238474
421,9,6.859034900630236
422,19,13.179731283476034
423,16,12.440965905379079
424,15,12.541186566216863
425,10,8.753218804246096
426,55,65.29740299972046
427,22,18.687941768780043
428,8,5.8885660441471614
429,22,14.868582014826808
430,75,117.69152723377559
431,23,11.524460719117588
432,21,12.700534218904197
433,19,19.23317956959491
434,19,8.267340143464295
435,12,8.893528861013074
436,11,6.2643872301217955
437,10,7.219808914072246
438,17,16.25145513699809
439,20,23.786710889415858
440,17,15.680868958687647
441,19,14.920938604774525
442,37,42.293240977765535
443,20,17.09700810437384
444,15,6.490327876408847
445,23,27.140254704808704
446,17,16.897492751000048
447,30,22.410259687457987
448,15,11.414949087182329
449,23,21.08571784561468
450,26,16.795922703858846
451,12,8.232988759366178
452,73,88.42211257254426
453,25,16.29982896782665
454,17,13.232193037777828
455,26,9.126122296996325
456,45,29.50887387909729
457,30,11.084018316390727
458,14,13.82871454603388
459,17,13.224914003669749
460,26,12.720688862695367
461,20,14.179208024703348
462,34,14.794423103231425
463,18,11.827715549238157
464,28,34.10725645329165
465,35,27.31146329897785
466,26,12.496240104202265
467,13,9.125551993473628
468,11,7.605903392770377
469,17,15.568637675480945
470,19,10.31459159436554
471,24,15.645329806234091
472,24,17.794472774386403
473,20,13.310308023595836
474,32,15.766288292289813
475,23,19.54430150530205
476,17,10.579050986673993
477,34,34.691124194058915
478,22,11.629220644558975
479,21,17.05042700758533
480,21,8.739657210471627
481,21,17.354803211879055
482,32,33.535846266089145
483,34,43.30498674911455
484,47,50.49535020880561
485,52,39.40066728760643
486,20,13.687443860875893
487,19,9.932707996812569
488,17,17.25178097349286
489,11,7.494935412061947
490,46,42.609052187075804
491,16,13.828521091760036
492,23,20.336886643844366
493,11,6.099465673028113
494,25,9.33554169760859
495,35,44.26374911265893
496,35,40.42963589109065
497,23,28.48456286798963
498,16,8.541602829073458
499,18,18.404213394669874
500,22,15.77066046121322
501,36,31.305354828725047
502,22,13.466601645958535
503,11,6.968056653939612
504,19,18.278830244933108
505,10,8.214682913254284
506,17,11.058559256751218
507,29,26.724376021372596
508,17,10.477112279163245
509,11,8.20119960359489
510,31,36.929498933093136
511,32,30.248011273449258
512,18,14.285583059653781
513,13,6.077597257569145
514,16,14.837233568290333
515,22,19.841557964532925
516,40,27.444658632701426
517,15,10.559055969958672
518,22,22.295195655312853
519,12,9.60482234077574
520,25,20.946167711329394
521,10,8.21758643881648
522,17,16.085872588688233
523,22,17.628001832442482
524,13,11.354906135097389
525,28,14.092002542579133
526,27,19.77591080735335
527,14,11.835241925771097
528,11,7.735089163054239
529,21,14.932480947602986
530,13,8.330879974313358
531,11,7.823694625305999
532,12,8.676870926833706
533,16,11.899701448900233
534,42,64.99080443817624
535,25,17.32370439695852
536,11,9.44789314093139
537,31,37.12995605986229
538,18,15.59761074165189
539,40,36.25631783541641
540,16,10.31965150701736
541,15,10.027448619512276
542,15,14.879584843069948
543,16,15.009568773304451
544,17,16.882877424970943
545,12,7.674280332548115
546,20,11.169882665905803
547,26,20.42217175967345
548,33,22.84006699242425
549,15,11.78397579937932
550,16,15.66367649478448
551,15,15.784981145706421
552,31,32.101608235320505
553,26,12.051678391561394
554,18,11.842788399290557
555,32,22.658412694926167
556,12,10.775998034265713
557,15,10.724171996516139
558,22,16.201450448379727
559,16,15.273155471467907
560,25,22.79087348844888
561,15,7.596361540432956
562,14,12.443722198666402
563,11,8.842472847662775
564,15,10.702871779072925
565,30,23.73368012424027
566,14,11.86284869161074
567,12,8.560581705893407
568,9,6.2245233361571755
569,13,7.697783007325659
570,30,5.430384215689184
571,22,13.386671926241975
572,17,10.70330008056154
573,16,8.789831854871673
574,10,7.031727444409198
575,14,7.951932695621412
576,17,17.474787362763816
577,38,28.796385799983764
578,11,9.49252454012163
579,11,9.34792538389886
580,17,7.171456551506983
581,73,71.9278196686493
582,19,12.631643200509561
583,24,17.242163405271555
584,43,24.358360730280054
585,18,18.000318693203884
586,27,29.18943995846173
587,20,12.053217600293815
588,10,8.08150245550711
589,35,14.173381177743511
590,13,8.511586587505779
591,52,56.12872809931959
592,14,9.8998176638453
593,18,11.587790775162961
594,18,15.48040765635469
595,19,11.973441164836576
596,14,5.564551896120883
597,23,19.40986361702782
598,16,13.320176073240008
599,18,10.386325861201454
600,39,28.22526841666178
601,15,11.436471403868671
602,24,19.169192507710864
603,18,19.55266730546709
604,24,9.174869515065838
605,17,13.460867208392065
606,12,8.583461873773999
607,18,9.047217037615878
608,18,15.655142337183312
609,17,9.845074030834079
610,13,7.346723683826478
611,13,5.6869917043792
612,37,18.124568098829037
613,18,13.397300380295594
614,27,9.982215894622648
615,21,21.132955122902104
616,17,15.936648917352237
617,22,10.35507952510829
618,20,13.768401415579586
619,29,30.28124804557789
620,13,11.107067747863844
621,45,45.98477942542432
622,12,9.154673711120408
623,21,11.728443556550435
624,13,10.597286330222376
625,29,27.45746266831153
626,15,10.622472952046994
627,13,10.254093882494068
628,17,8.131815185337706
629,16,7.081032492461754
630,31,17.53089841231297
631,20,16.310883376214633
632,17,9.859475329039952
633,24,24.282647618046468
634,38,33.586337066751284
635,27,26.727624879176357
636,14,10.957819549923638
637,27,20.589850518500217
638,17,15.471854706664105
639,18,16.779464483734113
640,16,13.030143872027079
641,19,14.551501847873553
642,47,34.811496830556514
643,15,11.76232648276339
644,10,8.649958320970727
645,18,15.964431182869916
646,12,8.856304073570712
647,31,14.708125164103883
648,26,23.078865489025844
649,20,17.64012957706695
650,30,7.766181989015002
651,11,8.624336900490436
652,10,8.502947281191966
653,27,11.212811933035049
654,50,49.7177100882532
655,18,18.90787983512942
656,16,10.897762885102493
657,21,19.94573647849834
658,16,12.528427775042239
659,17,12.082127018091214
660,20,10.006602549318897
661,10,8.36573238052193
662,15,12.486900114695993
663,20,21.68257056096445
664,15,10.189017249409442
665,39,52.35845332671616
666,36,49.13874966589856
667,16,14.047323098294504
668,30,9.665549895360494
669,16,9.057664556375862
670,10,6.365697295675709
671,9,7.341499981583592
672,17,11.092867651942331
673,13,10.665734552647123
674,16,16.17041285356324
675,26,12.942108549723953
676,18,9.026512869994761
677,15,12.58338361456479
678,22,16.94703136816101
679,10,7.655531392463824
680,15,10.289942849653965
681,17,16.880756297949556
682,11,9.350623794816515
683,30,26.637344358744684
684,31,23.291053873041108
685,20,17.424734770914238
686,19,8.016738377801635
687,15,10.549771391938418
688,27,8.627299416648615
689,10,7.75190741163473
690,41,44.43600085003363
691,11,8.084903949348185
692,18,14.53123191702527
693,18,11.752259353478046
694,21,11.025649546013986
695,32,28.484193642235976
696,18,12.13597462049371
697,37,37.753171428745915
698,17,13.10679321287823
699,36,42.925817812501954
700,20,20.7099199281225
701,26,17.594865576037712
702,12,8.603949461181033
703,25,7.830649537309173
704,35,23.46662920029121
705,19,12.04530464566731
706,12,9.164317968244475
707,19,8.249026354013948
708,36,42.44835708262029
709,28,22.87431798194116
710,13,7.979395738880941
711,13,10.460017284337752
712,9,6.909418529420022
713,17,12.847609380953996
714,8,4.614477348332998
715,49,49.84678650156428
716,13,7.488996297709839
717,9,7.108587284233006
718,22,22.10354034526236
719,23,21.559335810195638
720,11,6.403498958216458
721,28,22.386526830021122
722,21,21.847760128677695
723,14,7.175710378177472
724,42,16.41209531607518
725,15,9.448430302889285
726,31,12.814830516117501
727,17,12.735383740974829
728,38,31.335497024166404
729,21,12.923240542425964
730,25,12.94068640450534
731,14,12.254841395323052
732,40,43.5304143817488
733,36,41.97320376293989
734,16,9.694422438307985
735,27,17.26257848370961
736,18,17.654386377228096
737,52,42.12914102271851
738,22,16.004914956188102
739,31,43.628463896968356
740,24,12.878483414113676
741,33,43.107706067369286
742,24,25.36030806238618
743,28,31.427504579533775
744,19,15.487395200404775
745,12,8.394001381869941
746,20,11.041931885655972
747,18,14.629931354453827
748,14,6.632129086391831
749,20,12.762334802534795
750,28,14.901650498691064
751,18,12.814924060988481
752,88,103.18123253897045
753,44,40.828824608286965
754,10,6.800872407689949
755,13,7.401298174537757
756,22,11.930615532806607
757,24,23.953006894874754
758,10,5.490661774665759
759,11,7.114253565080309
760,27,22.877371619453275
761,19,11.501299735351196
762,17,14.08361381880472
763,19,16.702590096437074
764,14,7.91699373871187
765,27,9.005470861295883
766,19,16.338237935713636
767,19,19.024950703980707
768,25,14.494726833997747
769,18,14.587706372847691
770,28,29.2140575247856
771,52,58.10887548179593
772,18,19.497764677803968
773,15,10.172734616313727
774,21,12.8579966251282
775,15,9.7490372019585
776,15,12.197495471769916
777,16,9.68398600322165
778,15,11.695772164101715
779,18,15.66041096008565
780,9,5.723947504054011
781,29,10.179109699141524
782,25,17.012717307477395
783,30,13.757354721297034
784,11,7.154519383162608
785,12,8.604915490756124
786,14,9.918459096088487
787,19,21.334212533845417
788,22,24.474188209700138
789,20,15.505847138671712
790,10,6.021516950702178
791,26,28.801669747549887
792,32,35.3600298320416
793,20,15.177029117298591
794,14,12.933643558626034
795,21,10.472088513935496
796,37,49.61954636575043
797,17,12.043715136515356
798,42,40.931554811979645
799,20,12.989688607480996
800,10,7.080630861702455
801,14,8.687420113547448
802,16,12.306579846345864
803,21,23.57990629133347
804,35,17.724043047281445
805,12,7.267037710017182
806,37,29.73271899800952
807,21,17.724042919971613
808,16,13.708783055828123
809,12,6.77306784451523
810,30,19.382657948178593
811,10,5.803869794816527
812,22,13.303281643868432
813,12,10.334376579528243
814,15,10.040830154541744
815,12,10.533868662092134
816,19,11.652687319676634
817,15,8.24323312811565
818,18,18.17123810754
819,21,18.590221240722308
820,17,15.648410247879687
821,26,5.410550135859504
822,23,23.424214257322195
823,33,7.919656416355266
824,12,10.781487752898716
825,25,17.3404482464675
826,35,23.176696354960757
827,24,9.130276181092134
828,16,9.517741324776772
829,15,10.533568853638245
830,12,9.90801650092703
831,22,17.95814963234969
832,12,8.592695237566291
833,28,24.93336685689448
834,21,18.753786549715844
835,15,7.424572563256796
836,12,8.677749564749378
837,49,30.97766056370944
838,16,10.939599015335146
839,10,5.526829952380219
840,18,11.843227413966352
841,9,7.095075567879837
842,31,8.665921488617826
843,23,10.787565481830113
844,22,20.870847504983278
845,16,12.196078722586076
846,23,15.803004098650463
847,15,11.346333991890276
848,16,12.091656809261815
849,13,11.042645666076012
850,22,17.33639317963637
851,13,11.181687715294457
852,22,14.962878342792093
853,24,16.567336838435395
854,33,22.70578208660026
855,10,8.900323709390184
856,22,9.899212904333865
857,43,47.63993820433758
858,19,18.777634659730438
859,15,8.269407801043561
860,13,10.53720980783595
861,14,11.988815708084951
862,19,11.00223596465273
863,26,23.02182402677449
864,37,19.827215001062054
865,67,94.90805775858081
866,10,7.562253278557638
867,16,13.20148137924339
868,17,6.937778202645106
869,15,13.256513920330356
870,11,7.708227488416573
871,14,12.335691485715927
872,17,15.01034709620474
873,15,12.410661249903445
874,17,17.90452796313032
875,61,94.43018707184197
876,34,24.2211675576837
877,16,13.652177424780419
878,10,5.539458809878691
879,17,14.408932937799445
880,23,19.236977139359926
881,12,10.211186963992368
882,24,27.523748495979735
883,48,36.85866842248723
884,14,9.50974768325316
885,16,14.760287339280636
886,15,7.748485185377028
887,43,19.338919924576523
888,13,11.300979215320705
889,35,48.313549344944725
890,15,11.956355880057282
891,15,10.33514012218227
892,11,9.135239320632435
893,14,12.214796485040106
894,12,7.908551005064298
895,11,9.827918930980834
896,28,24.47226166771781
897,28,12.944451945691002
898,18,17.25485775122961
899,17,12.440593775824356
900,26,10.12496161307224
901,17,8.752396289614115
902,90,169.49021228713562
903,9,6.70073618270425
904,26,18.475526269308347
905,33,36.89396697800234
906,13,8.866652226717338
907,12,8.969575845288244
908,26,17.85626916691232
909,23,15.455691071111135
910,15,14.158680706821954
911,30,37.67772815715229
912,15,13.263788695349609
913,31,33.25525597467573
914,24,10.397812134749032
915,15,11.29410220822341
916,17,12.170192481062479
917,14,4.9288986103125545
918,14,13.543317527213894
919,29,15.495308433083604
920,50,48.46900824915111
921,16,9.336098635615159
922,25,13.911891639108006
923,16,7.368694229127309
924,39,27.445136045170873
925,40,48.389295141729235
926,23,11.229016823584095
927,13,9.155223848144374
928,23,16.822816435979412
929,15,10.831525172274079
930,15,8.479161230165618
931,14,10.16168709994174
932,12,8.86421131069761
933,21,8.926051632827397
934,14,12.614881772442414
935,10,7.52335776730241
936,17,11.133090574212963
937,11,7.507392360842108
938,30,4.880981620165055
939,53,62.154730561367685
940,29,34.24045085376852
941,26,23.095007738256
942,14,10.043578858048265
943,12,8.012447774196854
944,36,13.791159426540071
945,12,8.745931485976142
946,18,17.544798868171686
947,20,11.83157576190526
948,14,10.368698182948329
949,72,122.60884380316865
950,19,18.48630138310749
951,16,11.352028157169249
952,53,58.98519595980518
953,34,15.8755458938118
954,13,9.25252663345683
955,11,7.317922969135148
956,16,10.775944179736296
957,14,7.628895197216671
958,38,20.6549686548652
959,27,30.764254864935932
960,31,12.194576237035388
961,14,9.427017054991934
962,22,23.561494398897747
963,59,99.78453636251882
964,10,6.029592895356858
965,11,7.971872361282785
966,100,123.94493904275416
967,31,30.32586723990328
968,20,19.002616600461046
969,16,10.419312445304241
970,16,10.969680889756873
971,11,8.927398142719742
972,16,11.0170734100956
973,19,13.961111807465207
974,16,11.091117860413071
975,18,14.621395823502532
976,15,8.535348538362534
977,19,19.599627944385706
978,13,9.119825108328998
979,12,7.990862396010228
980,15,12.87747193144275
981,9,6.512978515453629
982,22,22.20214000610001
983,12,9.371346117015147
984,22,13.860046213952474
985,15,11.340377856199428
986,12,9.71807895897892
987,18,14.846849144966683
988,21,12.641916984218215
989,20,8.218732417549836
990,19,17.196508384741172
991,19,10.984329998619437
992,26,15.912271250580465
993,25,17.729202169810748
994,16,10.724596980641197
995,18,13.11717850657202
996,14,8.86062648984319
997,17,10.3968629950773
998,20,9.203627494337821
999,26,31.213193895569223
1000,19,16.466449201204817
1001,19,10.15054135044892
1002,10,8.165591570543059
1003,12,9.489960015137008
1004,18,9.564417734518772
1005,13,9.043349431732258
1006,8,6.315795955945542
1007,10,6.563098215888544
1008,14,13.630626990463085
1009,14,9.813690357297045
1010,9,6.292050206175218
1011,16,13.133330643824449
1012,10,6.194122441036767
1013,57,94.87938927959513
1014,14,10.677575606997772
1015,20,11.941218317084108
1016,12,8.284040474027151
1017,14,7.317988333914577
1018,12,6.050965022941236
1019,23,24.131526189154044
1020,16,11.37944941626651
1021,16,5.210895418663953
1022,17,11.299079093337847
1023,15,12.59969665130858
1024,9,5.845210949110909
1025,22,21.853177384323835
1026,13,9.2043273596768
1027,77,159.44529053262858
1028,21,18.56628562455466
1029,46,22.101644337368004
1030,14,14.175199472687826
1031,16,11.303478412601487
1032,11,7.896259948059995
1033,31,33.603412434403424
1034,15,10.601504231851578
1035,9,5.971286024815679
1036,22,14.86864195329725
1037,19,18.58345423869358
1038,13,9.113437023906021
1039,32,30.80861717235645
1040,23,25.525370282103435
1041,10,6.350317347471743
1042,15,12.464620302551353
1043,12,7.097596585128013
1044,13,8.479937727512983
1045,18,16.12270380737854
1046,11,8.03514519978882
1047,14,12.456675032011605
1048,15,8.967964639537954
1049,23,15.530357951152126
1050,36,29.307058997885253
1051,12,8.534578132877757
1052,23,19.737688555118677
1053,29,13.07651847730142
1054,10,9.16873079239003
1055,10,8.117114960802919
1056,12,7.680792160560086
1057,36,43.577741558570104
1058,11,9.241193007253782
1059,12,8.914004452864392
1060,11,9.042396957719298
1061,21,11.651551410158518
1062,11,7.31085627294323
1063,18,17.104774479027945
1064,68,44.97315945242648
1065,12,12.253200708985851
1066,32,23.28531247735233
1067,23,13.66271133484237
1068,14,9.288260501491383
1069,27,15.538337024564497
1070,48,53.94408220989514
1071,9,7.4851698277165655
1072,20,13.45425491995663
1073,15,10.491802072869094
1074,34,54.52418438096924
1075,22,12.970979057432475
1076,16,16.27146752728769
1077,44,40.25942534014442
1078,20,17.311654233703248
1079,59,101.25469835213423
1080,18,9.183037605556878
1081,27,26.38749219417739
1082,21,10.815087195542288
1083,17,6.902768468961532
1084,17,14.41924802156977
1085,25,19.294009058840476
1086,26,21.17559528430566
1087,19,11.498108469801368
1088,50,73.02671475210245
1089,19,20.81723257554412
1090,31,28.123560292300095
1091,11,8.891087190718483
1092,22,26.267451426670377
1093,14,10.72309161369521
1094,52,49.537411153283784
1095,14,12.610133575376961
1096,16,18.2689950912454
1097,28,24.118846695645484
1098,58,103.82678890275177
1099,22,13.74530926926254
1100,43,30.837072455524066
1101,20,18.29825756076598
1102,31,37.9217693831797
1103,42,37.74346374559891
1104,22,12.924634226738954
1105,27,32.06678678503056
1106,15,11.914915679151363
1107,19,17.69172239297039
1108,15,13.870460441512995
1109,23,19.710603356293117
1110,26,18.208914328505738
1111,19,11.010069669162457
1112,39,47.300577427416805
1113,21,17.92261421763646
1114,15,8.681681244172612
1115,19,19.25332728804059
1116,18,14.037889282216932
1117,31,10.90184453657385
1118,24,16.965929386445886
1119,27,20.852479462558833
1120,35,24.93265342084184
1121,27,11.063176203089892
1122,38,16.204752922947495
1123,12,7.668421471303877
1124,33,41.6340270371652
1125,17,8.820232921758077
1126,10,5.920972578093934
1127,25,21.53174915647311
1128,12,7.019649200038967
1129,24,11.478077271923341
1130,15,8.121048966424663
1131,18,14.063310149228345
1132,16,12.621864945371
1133,13,9.984996328551263
1134,40,44.019525106747324
1135,16,15.19693020797401
1136,13,8.950536826960812
1137,13,10.365103406924916
1138,18,14.954787001887944
1139,38,8.695429684565525
1140,11,8.137727977527444
1141,20,16.315998218817107
1142,10,6.939639401495663
1143,19,9.808276272848728
1144,15,9.913096419388262
1145,8,6.150691295689007
1146,9,7.542710906123666
1147,10,8.3805419546979
1148,25,42.92310392701816
1149,29,45.24366045403103
1150,14,17.314866910415198
1151,17,21.57166850725742
